Mach,alpha_-10,alpha_-5,alpha_0,alpha_5,alpha_10
0.5,-0.7686105397356087,-0.38430526986780433,0.0,0.38430526986780433,0.7686105397356087
0.6,-0.7971963185252321,-0.39859815926261605,0.0,0.39859815926261605,0.7971963185252321
0.7,-0.83869514341281,-0.419347571706405,0.0,0.419347571706405,0.83869514341281
0.7999999999999999,-0.8809012478643007,-0.44045062393215034,0.0,0.44045062393215034,0.8809012478643007
0.8999999999999999,-0.9430817404922701,-0.47154087024613506,0.0,0.47154087024613506,0.9430817404922701
0.9999999999999999,-1.0849751082598813,-0.5424875541299407,0.0,0.5424875541299407,1.0849751082598813
1.0999999999999999,-0.903246256723238,-0.451623128361619,0.0,0.451623128361619,0.903246256723238
1.2,-0.7978607138273608,-0.3989303569136804,0.0,0.3989303569136804,0.7978607138273608
1.3,-0.7195820642006063,-0.35979103210030317,0.0,0.35979103210030317,0.7195820642006063
1.4000000000000001,-0.653740960332297,-0.3268704801661485,0.0,0.3268704801661485,0.653740960332297
1.5000000000000002,-0.5967347690834276,-0.2983673845417138,0.0,0.2983673845417138,0.5967347690834276
1.6000000000000003,-0.5567105235327136,-0.2783552617663568,0.0,0.2783552617663568,0.5567105235327136
1.7000000000000004,-0.5246451707900734,-0.2623225853950367,0.0,0.2623225853950367,0.5246451707900734
1.8000000000000005,-0.4932114508390067,-0.24660572541950335,0.0,0.24660572541950335,0.4932114508390067
1.9000000000000006,-0.4611226582514164,-0.2305613291257082,0.0,0.2305613291257082,0.4611226582514164
2.0000000000000004,-0.4316357772405843,-0.21581788862029214,0.0,0.21581788862029214,0.4316357772405843
2.1000000000000005,-0.40514706548837603,-0.20257353274418802,0.0,0.20257353274418802,0.40514706548837603
2.2000000000000006,-0.38008006024095675,-0.19004003012047838,0.0,0.19004003012047838,0.38008006024095675
2.3000000000000007,-0.3595936801481708,-0.1797968400740854,0.0,0.1797968400740854,0.3595936801481708
2.400000000000001,-0.3413793446474801,-0.17068967232374005,0.0,0.17068967232374005,0.3413793446474801
2.500000000000001,-0.3250581317756799,-0.16252906588783994,0.0,0.16252906588783994,0.3250581317756799
2.600000000000001,-0.31033409129345174,-0.15516704564672587,0.0,0.15516704564672587,0.31033409129345174
2.700000000000001,-0.29697191468155654,-0.14848595734077827,0.0,0.14848595734077827,0.29697191468155654
2.800000000000001,-0.2847820854663347,-0.14239104273316736,0.0,0.14239104273316736,0.2847820854663347
2.9000000000000012,-0.273609758611449,-0.1368048793057245,0.0,0.1368048793057245,0.273609758611449
3.0000000000000013,-0.26332719140128563,-0.13166359570064282,0.0,0.13166359570064282,0.26332719140128563
3.1000000000000014,-0.25382777249560257,-0.12691388624780128,0.0,0.12691388624780128,0.25382777249560257
3.2000000000000015,-0.2450217823363615,-0.12251089116818074,0.0,0.12251089116818074,0.2450217823363615
3.3000000000000016,-0.23683319680523443,-0.11841659840261722,0.0,0.11841659840261722,0.23683319680523443
3.4000000000000017,-0.22919689042392244,-0.11459844521196122,0.0,0.11459844521196122,0.22919689042392244
3.5000000000000018,-0.22205699378926305,-0.11102849689463153,0.0,0.11102849689463153,0.22205699378926305
3.600000000000002,-0.21536500684328655,-0.10768250342164327,0.0,0.10768250342164327,0.21536500684328655
3.700000000000002,-0.2090787556225409,-0.10453937781127046,0.0,0.10453937781127046,0.2090787556225409
3.800000000000002,-0.20316134900741706,-0.10158067450370853,0.0,0.10158067450370853,0.20316134900741706
3.900000000000002,-0.19758031304605708,-0.09879015652302854,0.0,0.09879015652302854,0.19758031304605708
4.000000000000002,-0.1923069916401364,-0.0961534958200682,0.0,0.0961534958200682,0.1923069916401364
